This file was generated by export.m on 31-May-2016 14:51:11
while on branch 'marius' at commit 5493fd1d0.

inpath: C:\Data\Marius\2015\150423\frame20x_Ph_chipII_chan2-1.5h.BTF
dimensions: 1um = 3.099px (20.0x) and 1sec = 20.0frames.
trackParams:
    maxdisp: 11
        mem: 0
        dim: 2
       good: 10
      quiet: 1

filterPreTrack:
    Area: [24.9699 149.8193]

filterPostTrack:
          length: [30 400]
    displacement: [30.9900 Inf]

filterPostTrackQuantile:
    mediancurvature: [0 0.9500]


======================================================================
x	y	time	index	isturn
388.88	396.67	635	380	0
389.61	399.48	636	380	0
390.64	401.76	637	380	0
392.12	404.33	638	380	0
393.39	406.52	639	380	0
394.12	409.33	640	380	0
395.24	411.36	641	380	0
397	414.5	642	380	0
398	416	643	380	0
399	418	644	380	0
400.15	420.7	645	380	0
401.5	423.5	646	380	0
401.5	425.5	647	380	0
402.65	427.53	648	380	0
1379.5	704.5	2157	1283	0
1381	706	2158	1283	0
1384	707	2159	1283	0
1386.7	706.35	2160	1283	0
1388.5	706	2161	1283	0
1390.7	705.35	2162	1283	0
1392.2	704.88	2163	1283	0
1393.5	704	2164	1283	0
1394.4	702.76	2165	1283	0
1395.7	701.35	2166	1283	0
1397.3	700.28	2167	1283	0
1398.8	699.36	2168	1283	0
1400.2	698.64	2169	1283	0
1401.1	697.48	2170	1283	0
1402.3	695.65	2171	1283	0
1404.2	694.67	2172	1283	0
1405.5	694	2173	1283	0
1406.8	692.25	2174	1283	0
1408	690.68	2175	1283	0
1408	689.32	2176	1283	0
1408.7	687.35	2177	1283	0
1408.2	685.5	2178	1283	0
1409.2	683.68	2179	1283	1
1409.5	683.5	2180	1283	0
1411.2	682.64	2181	1283	0
1413.2	681	2182	1283	0
1414.5	680.5	2183	1283	0
1415.3	679.88	2184	1283	0
1416.7	678.35	2185	1283	0
1417.5	677.5	2186	1283	0
1418.2	676.64	2187	1283	0
1419	676	2188	1283	0
1420.3	674.65	2189	1283	0
1421.3	673.88	2190	1283	0
1422.3	673.88	2191	1283	0
1424.2	672.75	2192	1283	1
1425.1	672.67	2193	1283	1
1425.7	672.35	2194	1283	1
1426	671.14	2195	1283	1
1417.5	670	2196	1283	0
1412	668	2197	1283	0
1407	667.5	2198	1283	0
1404.5	667	2199	1283	1
1406.7	668.05	2200	1283	0
1409.9	668.71	2201	1283	0
1413.5	670.5	2202	1283	0
1417.5	671.73	2203	1283	0
1422.5	672.73	2204	1283	0
1427.1	674.52	2205	1283	0
1431.3	675.35	2206	1283	0
1434.3	676.88	2207	1283	0
1437.7	677.65	2208	1283	0
1440.5	679.73	2209	1283	0
1444.1	681	2210	1283	0
1446.5	682.21	2211	1283	1
1443.2	681.7	2212	1283	0
1437.5	679	2213	1283	0
1432.6	676.52	2214	1283	0
1430	675	2215	1283	0
1427.8	673.64	2216	1283	0
1425.3	671.88	2217	1283	0
1423.3	670.35	2218	1283	0
1419.9	668.88	2219	1283	0
1417.1	667.52	2220	1283	0
1413.5	665	2221	1283	0
1409.2	661.84	2222	1283	0
1406.2	658.84	2223	1283	0
1401.5	656	2224	1283	0
1397.7	653.32	2225	1283	1
1398.1	653.22	2226	1283	1
1401.3	655.12	2227	1283	0
1404.7	657.88	2228	1283	0
1407.8	659.87	2229	1283	0
1410.5	663	2230	1283	0
1412.8	666.16	2231	1283	0
1415.8	669.3	2232	1283	0
1418	671.38	2233	1283	0
1420.2	674.25	2234	1283	0
1421.8	676.75	2235	1283	0
1424.2	678.84	2236	1283	0
1426.2	679.84	2237	1283	0
1428.5	680.62	2238	1283	0
1431	681.5	2239	1283	0
1429.8	680.28	2240	1283	0
1169.8	1253.6	214	191	0
1171.8	1251.8	215	191	0
1174	1250	216	191	0
1176	1248.5	217	191	0
1179.2	1246.2	218	191	0
1181.2	1244.2	219	191	0
1182.7	1242.8	220	191	0
1185.2	1240.9	221	191	0
1187.6	1238.6	222	191	0
1190.2	1235.8	223	191	0
1191.4	1233	224	191	0
1194	1231	225	191	0
1196.8	1229.1	226	191	0
1200.3	1226.3	227	191	0
1201	1225.1	228	191	1
1197.5	1228	229	191	0
1194	1231.5	230	191	0
1191.1	1236.5	231	191	0
1188.4	1241	232	191	0
1185.5	1243	233	191	0
1183.2	1245.2	234	191	0
1181.8	1247.7	235	191	1
1180.8	1248.8	236	191	1
1180.2	1249.2	237	191	1
1179.8	1249.8	238	191	0
1178.2	1252.2	239	191	0
1176	1254.9	240	191	0
1174	1257	241	191	0
1172.2	1259.2	242	191	0
1169.6	1262	243	191	0
1168	1264.5	244	191	0
1166.8	1267.3	245	191	0
1164.8	1269.8	246	191	0
1160.8	1274.3	247	191	0
1157.6	1278	248	191	0
1154.5	1281.9	249	191	0
1151.7	1286.7	250	191	0
1149.1	1291.5	251	191	0
1146.1	1296.5	252	191	0
1144.1	1302.2	253	191	0
1142.5	1307.5	254	191	0
1142	1311	255	191	1
1142.5	1310	256	191	0
1144.5	1305.5	257	191	0
1145	1302.1	258	191	0
1145.6	1299	259	191	0
1146.5	1295.5	260	191	0
1146.6	1290.7	261	191	0
1147.2	1287.7	262	191	0
1146.6	1284	263	191	0
1146.5	1281	264	191	0
1146.6	1278.3	265	191	0
1145.5	1275	266	191	0
1144.5	1272	267	191	0
1143.2	1267.8	268	191	0
1142.5	1265	269	191	0
1141.3	1261.8	270	191	0
1139.7	1258.3	271	191	0
1138.5	1255.5	272	191	0
1137.6	1252.3	273	191	0
1137.5	1249	274	191	0
1137.8	1245.7	275	191	0
1138	1242.5	276	191	0
1138.2	1239.7	277	191	0
1138.5	1236	278	191	0
1138.5	1233	279	191	1
1138.5	1232	280	191	1
1138.5	1234.5	281	191	0
1139.2	1238.7	282	191	0
1139.5	1243.5	283	191	0
1140	1248.5	284	191	0
1140.5	1253.5	285	191	0
1141	1257.5	286	191	0
1141.2	1262.3	287	191	0
1141.5	1267.5	288	191	0
1142	1272.8	289	191	0
1142.5	1278.5	290	191	0
1143.5	1282.5	291	191	0
1140.5	1451.5	1663	991	0
1143.5	1451.3	1664	991	0
1146.5	1451.3	1665	991	0
1150.7	1451.9	1666	991	0
1154.3	1451.9	1667	991	0
1157.2	1451.9	1668	991	0
1159.3	1451.9	1669	991	0
1161.5	1450	1670	991	0
1164.5	1449.7	1671	991	0
1168.2	1449.9	1672	991	0
1172.1	1449.9	1673	991	0
1175.2	1449.9	1674	991	0
1178.3	1449.5	1675	991	0
1182.9	1450	1676	991	0
1186.5	1448.7	1677	991	0
1190.2	1448.3	1678	991	0
1192.8	1447.8	1679	991	0
1196.7	1446.8	1680	991	0
1200.6	1445.8	1681	991	0
1203.4	1444.1	1682	991	0
1207.2	1442.8	1683	991	0
1210.5	1441.5	1684	991	1
1209.4	1442	1685	991	0
1205.2	1444.2	1686	991	0
1200.6	1445.9	1687	991	0
1196.2	1448.2	1688	991	0
1191.5	1450	1689	991	0
1187.4	1451.1	1690	991	0
1182.2	1454.3	1691	991	0
1177.3	1456.8	1692	991	0
1173.5	1458.5	1693	991	0
1168.5	1460	1694	991	0
1164.1	1460.6	1695	991	0
1158.5	1462.1	1696	991	0
1153.5	1464	1697	991	0
1149	1465.1	1698	991	0
1144.7	1465.6	1699	991	0
1140.8	1465.7	1700	991	0
1134.8	1465.6	1701	991	0
1128.7	1465.6	1702	991	0
1122.3	1466.4	1703	991	0
1116.3	1466.4	1704	991	0
1109.7	1467.6	1705	991	0
1103.5	1468.5	1706	991	0
1097	1469.3	1707	991	0
1091	1470.5	1708	991	0
1084	1471.5	1709	991	0
1078.3	1471.9	1710	991	0
1072.3	1473.4	1711	991	0
1066.7	1473.8	1712	991	0
1062.4	1474.7	1713	991	0
1058.8	1474.8	1714	991	0
1053.7	1475.1	1715	991	0
1049.4	1475.8	1716	991	0
1043.5	1476.6	1717	991	0
1039.2	1477.9	1718	991	1
1038.7	1477.3	1719	991	1
1041.5	1477	1720	991	0
1045.1	1477	1721	991	0
1049.1	1476.9	1722	991	0
1052.9	1476.8	1723	991	0
1056.7	1475.9	1724	991	0
1061.3	1475.4	1725	991	0
1064.7	1475.2	1726	991	0
1069.3	1475.9	1727	991	0
1073.1	1477	1728	991	0
1076.5	1477	1729	991	0
1079.5	1477.6	1730	991	0
1083.5	1479	1731	991	0
1086.5	1480.3	1732	991	0
1090.5	1481.3	1733	991	0
1093.5	1481.5	1734	991	0
1097.5	1482	1735	991	0
1100.5	1483	1736	991	0
1103.5	1483.5	1737	991	0
1105.7	1483.6	1738	991	0
768.35	1851	417	288	0
765.7	1849.2	418	288	0
763.26	1847.7	419	288	0
761.12	1845.3	420	288	0
759.64	1843.8	421	288	0
758.21	1841.5	422	288	0
757	1839.5	423	288	0
755.72	1837.3	424	288	0
754.16	1834.8	425	288	0
751.84	1832.8	426	288	0
748.84	1830.2	427	288	0
747	1828	428	288	0
745.33	1826.1	429	288	0
743	1825	430	288	0
740.67	1825.1	431	288	0
739.21	1823.2	432	288	0
737.14	1822	433	288	0
734.35	1821.7	434	288	0
732.33	1820.9	435	288	0
730.65	1820.3	436	288	0
729.35	1819.7	437	288	0
727.32	1817.8	438	288	0
725.65	1816.3	439	288	0
724.33	1815.1	440	288	0
722.5	1814	441	288	0
720.48	1813.6	442	288	0
718.33	1813.1	443	288	0
716.3	1812.2	444	288	0
714.67	1810.9	445	288	0
713.16	1809.8	446	288	0
711.33	1809.1	447	288	0
708.7	1808.2	448	288	0
706.9	1807.7	449	288	0
704.7	1807.2	450	288	0
702.05	1805.6	451	288	0
698	1804.5	452	288	0
696	1803.5	453	288	0
693.5	1802.5	454	288	0
690.5	1802	455	288	0
687.9	1800.7	456	288	0
685.48	1800.1	457	288	0
682.5	1799	458	288	0
680.16	1797.8	459	288	0
677.5	1796	460	288	0
676.16	1794.8	461	288	0
674.16	1793.8	462	288	0
672.16	1791.8	463	288	0
669.84	1790.2	464	288	0
667.26	1788.2	465	288	0
664.52	1785.9	466	288	0
661.72	1784.4	467	288	0
659.68	1783.3	468	288	0
656.5	1782.5	469	288	0
653.7	1781.8	470	288	0
650.96	1780.3	471	288	0
648.5	1780	472	288	0
646.37	1779.6	473	288	0
642.64	1779.1	474	288	0
639.5	1777.2	475	288	0
636.63	1776	476	288	0
633.96	1774.1	477	288	0
631.84	1771.8	478	288	0
629.62	1768.9	479	288	0
628.39	1767.1	480	288	0
626.48	1764.6	481	288	0
624.84	1763.2	482	288	0
623.36	1760.8	483	288	0
621.58	1758.6	484	288	0
619.5	1756	485	288	1
619	1754.4	486	288	1
621.1	1756.9	487	288	0
623.68	1759.7	488	288	0
626.92	1762.9	489	288	0
150	770.5	84	99	0
156	770.5	85	99	0
161.44	771.05	86	99	0
164.07	775.17	87	99	0
162.36	777.87	88	99	0
160.21	774.83	89	99	0
162.07	777.14	90	99	0
165.6	779.56	91	99	1
165.5	778.5	92	99	1
164.36	777.9	93	99	1
162.76	778.76	94	99	1
162.22	780	95	99	0
161.63	780.57	96	99	0
161.2	779.55	97	99	0
160.16	779.26	98	99	0
158.51	779.43	99	99	0
157	780.44	100	99	0
156.35	781.72	101	99	0
156	782.84	102	99	1
154.8	781.73	103	99	1
154.56	780.05	104	99	0
153.45	778.4	105	99	1
153.12	778.21	106	99	1
152.76	778.45	107	99	1
152.32	779.66	108	99	1
151.47	781.04	109	99	1
150.82	782.23	110	99	1
149.71	782.08	111	99	0
146.95	779.95	112	99	0
141.23	779.08	113	99	0
136	777.73	114	99	0
130	776.5	115	99	0
124.45	775.55	116	99	0
120.45	774.55	117	99	1
121.19	775.23	118	99	1
124.9	775.94	119	99	1
127.35	775.46	120	99	0
135.63	773.9	121	99	0
143.62	773.34	122	99	0
150.69	771.31	123	99	0
157.26	768.6	124	99	0
162.5	766	125	99	0
165.98	764.68	126	99	0
170.75	763.92	127	99	0
174.5	763.5	128	99	0
179.28	761.97	129	99	0
183.03	761.26	130	99	1
183.44	761.8	131	99	1
180.17	762.34	132	99	1
179.1	761.67	133	99	1
178.71	760.23	134	99	1
178.38	761.74	135	99	0
175.43	767.49	136	99	0
171.67	773.37	137	99	0
168.36	778.52	138	99	0
165.37	783.35	139	99	0
161.76	789.17	140	99	0
158.14	795.21	141	99	0
154.51	799.91	142	99	0
150.79	804.54	143	99	0
147.18	808.75	144	99	1
146.54	811.33	145	99	1
148.06	809.51	146	99	0
150.06	806.51	147	99	0
153.57	799.43	148	99	0
156	793.5	149	99	0
156.8	790.86	150	99	0
158.47	789.29	151	99	0
158.86	787.66	152	99	0
158.58	787.98	153	99	0
157.64	787.45	154	99	0
1042.8	1807.2	850	532	0
1038.8	1804.2	851	532	0
1034.5	1801	852	532	0
1031.3	1798.7	853	532	0
1027.9	1796.7	854	532	0
1024.7	1794.9	855	532	0
1021.8	1794.2	856	532	0
1019.7	1793.2	857	532	0
1017.5	1792	858	532	0
1014.5	1790.5	859	532	0
1011.5	1790	860	532	0
1009.8	1789.3	861	532	1
1014.7	1791.8	862	532	0
1019.5	1794	863	532	0
1023.3	1795.6	864	532	0
1027.5	1796.9	865	532	0
1032.2	1798.7	866	532	0
1039	1800.5	867	532	0
1044.8	1801.8	868	532	0
1050.7	1803.4	869	532	0
1056.5	1805.5	870	532	0
1062.8	1806.9	871	532	0
1067.3	1807.7	872	532	0
1073.5	1808.7	873	532	0
1078.5	1810.7	874	532	0
1083.5	1812.5	875	532	0
1088.1	1814	876	532	0
1092.7	1815.8	877	532	0
1098.1	1817.1	878	532	0
1103.4	1819.5	879	532	0
1107.5	1822.1	880	532	1
1107.3	1822.3	881	532	1
1103.3	1820.2	882	532	0
1100.1	1818.7	883	532	0
1098.3	1817.9	884	532	0
1095.7	1816.9	885	532	0
1093.3	1816	886	532	0
1090.5	1815	887	532	0
1087.7	1813.9	888	532	0
1085.3	1812.1	889	532	0
1082.5	1811.3	890	532	0
1078	1811.5	891	532	0
1074.3	1810.8	892	532	0
1070.5	1810.1	893	532	0
1067.7	1809.4	894	532	0
1064.5	1808	895	532	0
1061.5	1807.5	896	532	1
1060.5	1806.5	897	532	1
1065.7	1807.4	898	532	0
1071	1807.1	899	532	0
1076	1807.5	900	532	0
1080.9	1807.9	901	532	0
1088	1807	902	532	0
1092.5	1805.5	903	532	0
1098.2	1804.6	904	532	0
1103.5	1803	905	532	0
1108.5	1799.9	906	532	0
1113.5	1798	907	532	0
1118.5	1795.1	908	532	0
1123.4	1793.3	909	532	0
1127	1792	910	532	1
1124.7	1792.1	911	532	0
1121.6	1793.2	912	532	0
1119.4	1794.8	913	532	0
1117.5	1795.7	914	532	0
1116.7	1796.1	915	532	0
1113.5	1797.7	916	532	0
1110	1797.3	917	532	0
1105.7	1796.5	918	532	0
1102.5	1796.7	919	532	0
1099.5	1797	920	532	0
1584	804	1147	700	0
1589.4	805.15	1148	700	0
1594.5	804.06	1149	700	1
1593.7	804.58	1150	700	0
1588.5	804.5	1151	700	0
1582.9	804.74	1152	700	0
1577.5	805.94	1153	700	0
1572.5	807.06	1154	700	0
1566.7	807.83	1155	700	0
1561.7	808.9	1156	700	0
1556.4	810.09	1157	700	0
1550.9	811.52	1158	700	0
1545.2	813.37	1159	700	0
1540.5	815.74	1160	700	0
1535.9	817.59	1161	700	0
1530.6	820.09	1162	700	0
1525.1	822.89	1163	700	0
1521.2	825.73	1164	700	0
1517	829	1165	700	0
1512	832.08	1166	700	0
1506.8	835.12	1167	700	0
1502.4	837.4	1168	700	0
1497.8	840.84	1169	700	0
1493	843.5	1170	700	0
1487.7	847.16	1171	700	0
