This file was generated by export.m on 31-May-2016 14:53:27
while on branch 'marius' at commit 5493fd1d0.

inpath: C:\Data\Marius\2015\150423\frame20x_Ph_chipI_chan3-2h.BTF
dimensions: 1um = 3.099px (20.0x) and 1sec = 20.0frames.
trackParams:
    maxdisp: 11
        mem: 0
        dim: 2
       good: 10
      quiet: 1

filterPreTrack:
    Area: [24.9699 149.8193]

filterPostTrack:
          length: [30 400]
    displacement: [30.9900 Inf]


======================================================================
x	y	time	index	isturn
1041.7	120.55	1684	239	0
1044.8	121.9	1685	239	0
1047.4	123.17	1686	239	0
1049.3	124.68	1687	239	0
1051	125	1688	239	0
1052	125.5	1689	239	0
1053.3	126.61	1690	239	0
1054.9	128.15	1691	239	0
1056	130.41	1692	239	0
1057.9	131.87	1693	239	0
1058.9	133.78	1694	239	0
1059.1	134.59	1695	239	1
1057.1	132.41	1696	239	0
1055.6	129.86	1697	239	1
1056.1	131.47	1698	239	0
1057	134.5	1699	239	0
1057	136.91	1700	239	0
1057.6	140.38	1701	239	0
1057.9	141.59	1702	239	0
1057.9	142.48	1703	239	0
1057.2	143.14	1704	239	1
1057.9	143.12	1705	239	0
1058.1	142.57	1706	239	0
1060	143.22	1707	239	1
1060	142.79	1708	239	0
1058.9	142.71	1709	239	1
1059.2	143	1710	239	0
1060	143.5	1711	239	1
1059.6	143.76	1712	239	1
1060	142.76	1713	239	0
1060.8	142	1714	239	0
1061.3	142.79	1715	239	0
218.5	1275.5	1502	240	0
221.41	1273	1503	240	0
224.73	1269.6	1504	240	0
228.85	1266.7	1505	240	0
232.45	1263.6	1506	240	0
235.79	1259.5	1507	240	0
239.53	1255.9	1508	240	0
242.48	1252.6	1509	240	1
241.81	1252.6	1510	240	1
239.5	1255.7	1511	240	0
237.61	1259.3	1512	240	0
235.88	1262.6	1513	240	0
233.5	1267	1514	240	0
233.5	1271.4	1515	240	0
232.42	1276	1516	240	0
232.65	1279.8	1517	240	0
234.41	1285.8	1518	240	0
233.61	1291.3	1519	240	0
233.49	1296.9	1520	240	0
233.39	1302.3	1521	240	0
234.07	1305.5	1522	240	0
234.13	1308.1	1523	240	0
235.32	1310.9	1524	240	0
235.87	1313.3	1525	240	0
235.89	1316	1526	240	0
236.33	1319.4	1527	240	0
237.6	1323.1	1528	240	0
238.19	1326.3	1529	240	0
238.6	1329.7	1530	240	0
239.93	1332.6	1531	240	0
240.74	1335.9	1532	240	0
240.48	1339	1533	240	0
240.4	1341.4	1534	240	0
240.78	1344.7	1535	240	0
241.59	1347.2	1536	240	0
242.26	1349.9	1537	240	1
242.49	1348.9	1538	240	1
240.71	1342.8	1539	240	0
239.93	1337.4	1540	240	0
238.42	1330.7	1541	240	0
238.09	1325.2	1542	240	0
237.51	1319.4	1543	240	0
236.36	1311.2	1544	240	0
235.5	1304.5	1545	240	0
234.28	1297.8	1546	240	0
233	1292	1547	240	0
231.86	1285.5	1548	240	0
229.42	1279.5	1549	240	0
226.56	1273.8	1550	240	0
224.57	1267.4	1551	240	0
222.35	1261.7	1552	240	0
220.73	1256.1	1553	240	0
218.34	1250.2	1554	240	0
217	1244.1	1555	240	0
216	1237.7	1556	240	0
215.64	1231.3	1557	240	0
215.22	1225.1	1558	240	0
216.5	1218.8	1559	240	0
217.67	1210.8	1560	240	0
219.71	1203.9	1561	240	0
221.35	1197.1	1562	240	0
222.63	1189	1563	240	0
225.13	1183.4	1564	240	0
228.04	1176.8	1565	240	0
231.63	1170.9	1566	240	0
234.89	1166.2	1567	240	0
237.33	1160.7	1568	240	0
240.15	1156.7	1569	240	1
239.57	1158.4	1570	240	0
237.42	1161.5	1571	240	0
235.2	1163.6	1572	240	0
232.87	1166.1	1573	240	0
232.24	1169.2	1574	240	0
230.58	1173.1	1575	240	0
229.31	1176	1576	240	0
228.62	1178.6	1577	240	0
226.52	1180.4	1578	240	0
224.5	1182.2	1579	240	0
221.91	1185	1580	240	0
220.28	1187.3	1581	240	0
217.65	1188.9	1582	240	0
215.03	1191.4	1583	240	1
214.26	1192.4	1584	240	1
215.7	1190.5	1585	240	0
220.74	1185.6	1586	240	0
225.22	1180.5	1587	240	0
229.92	1177.8	1588	240	0
234.03	1173.4	1589	240	0
237.6	1169.9	1590	240	0
238.79	1169.1	1591	240	1
236.24	1170.9	1592	240	0
232.45	1172.5	1593	240	0
230.11	1173.8	1594	240	0
227.79	1175.8	1595	240	0
226.03	1177.4	1596	240	0
223.79	1180.1	1597	240	0
220.97	1182.6	1598	240	0
219.32	1185	1599	240	0
216.94	1187.3	1600	240	0
215.16	1190.2	1601	240	0
213.26	1193.3	1602	240	0
211.63	1197.6	1603	240	0
209.94	1200.4	1604	240	0
208.51	1202.6	1605	240	0
206.58	1205.8	1606	240	0
204.73	1208.8	1607	240	0
203.6	1211.3	1608	240	0
203.27	1213.2	1609	240	0
202.62	1216.8	1610	240	0
203.18	1220.3	1611	240	0
203.52	1223.4	1612	240	1
204.5	1219.3	1613	240	0
205.16	1213.7	1614	240	0
205.28	1208.3	1615	240	0
207.18	1202.4	1616	240	0
208	1195.6	1617	240	0
209.13	1189.6	1618	240	0
211.09	1183.4	1619	240	0
211.67	1177.6	1620	240	0
212.32	1171.5	1621	240	0
213.5	1165	1622	240	0
214.5	1158	1623	240	0
214.22	1151.1	1624	240	0
211.51	1144.6	1625	240	0
209.56	1138.5	1626	240	0
207.5	1132.5	1627	240	0
205.87	1126	1628	240	0
204	1119.6	1629	240	0
203.08	1112.6	1630	240	0
202.49	1106.1	1631	240	1
203.09	1107.2	1632	240	1
203.32	1112.1	1633	240	0
204.29	1116.9	1634	240	0
203.94	1122.6	1635	240	0
203.2	1127.2	1636	240	0
201.9	1130.7	1637	240	0
200.65	1134.2	1638	240	0
199.5	1137	1639	240	0
198.58	1139	1640	240	1
199.31	1139.2	1641	240	0
200.37	1136.4	1642	240	1
199.68	1137	1643	240	0
201	1133.7	1644	240	0
203.77	1127.7	1645	240	0
206.78	1121.2	1646	240	0
210.19	1115	1647	240	0
212.95	1108.5	1648	240	0
214	1104.5	1649	240	1
212.4	1108.2	1650	240	0
208.69	1111.6	1651	240	0
206.1	1115.2	1652	240	0
202.8	1118.3	1653	240	0
199.69	1120.3	1654	240	0
197.1	1122.7	1655	240	0
194.36	1124.8	1656	240	0
191.24	1125.9	1657	240	0
188.52	1127.6	1658	240	0
185.8	1129.1	1659	240	0
183.41	1131.5	1660	240	0
181.11	1134.9	1661	240	0
178.67	1136.1	1662	240	0
176.2	1138.2	1663	240	0
172.8	1140.3	1664	240	0
169.8	1142.1	1665	240	0
166.17	1143.6	1666	240	0
162.5	1145	1667	240	0
159.33	1146.9	1668	240	0
156.52	1148.6	1669	240	0
154.14	1150	1670	240	0
152.59	1152.5	1671	240	0
150.19	1155.1	1672	240	0
147.76	1157.4	1673	240	0
146.81	1159.8	1674	240	0
145.33	1161.8	1675	240	1
144.62	1161.2	1676	240	1
145.34	1156	1677	240	0
146.97	1149.8	1678	240	0
148.32	1142.8	1679	240	0
149.87	1136.4	1680	240	0
151.82	1129.9	1681	240	0
154.06	1123	1682	240	0
155.33	1117.3	1683	240	0
155.69	1112.2	1684	240	0
156.95	1107.3	1685	240	0
157.85	1102.3	1686	240	1
157.44	1104.8	1687	240	0
156.3	1107.9	1688	240	0
155	1111	1689	240	0
154.38	1114.8	1690	240	0
154.29	1117.8	1691	240	0
154	1122.1	1692	240	0
153.29	1126.1	1693	240	0
152.49	1129.1	1694	240	0
150.57	1132.5	1695	240	0
150.61	1136.1	1696	240	0
149.62	1138.8	1697	240	0
149.67	1141.3	1698	240	0
148.5	1143.7	1699	240	0
148.31	1145.9	1700	240	0
148	1149	1701	240	0
148.39	1152.3	1702	240	1
147.15	1150.9	1703	240	1
145.12	1145.4	1704	240	0
143.6	1138.8	1705	240	0
142.44	1131.6	1706	240	0
141.24	1124.5	1707	240	0
139.29	1118.4	1708	240	0
138.26	1112.5	1709	240	0
136.94	1106.5	1710	240	0
135.42	1099.5	1711	240	0
135	1092	1712	240	0
134.13	1084.4	1713	240	0
132.55	1079.7	1714	240	0
131.59	1075.5	1715	240	0
129.5	1070.5	1716	240	0
1630.9	1689	2082	310	1
1630.8	1688.3	2083	310	1
1630.8	1688.1	2084	310	1
1630.7	1690.1	2085	310	0
1628.9	1693.3	2086	310	0
1628.2	1695.9	2087	310	0
1626.4	1699.3	2088	310	0
1625.7	1703	2089	310	0
1624.3	1706.3	2090	310	0
1623.2	1709.2	2091	310	0
1622.5	1710.9	2092	310	0
1621.2	1714	2093	310	0
1620.3	1715.9	2094	310	0
1619.2	1717.6	2095	310	0
1617.5	1719.9	2096	310	0
1616.1	1721.3	2097	310	0
1614.8	1722.2	2098	310	0
1611.7	1725.7	2099	310	0
1611.6	1726.7	2100	310	0
1611	1728	2101	310	0
1610.5	1728.5	2102	310	0
1610.2	1729.8	2103	310	0
1609	1730.6	2104	310	0
1608.5	1731.4	2105	310	0
1607.3	1731.8	2106	310	0
1605.7	1733.1	2107	310	0
1605.2	1733.5	2108	310	0
1604.5	1735	2109	310	0
1603.6	1736	2110	310	0
1603.3	1737.3	2111	310	0
1602.5	1738.5	2112	310	0
1602.5	1739	2113	310	0
1602	1739.7	2114	310	0
1601.6	1739.8	2115	310	0
1601.4	1740.6	2116	310	0
1600.8	1741.2	2117	310	1
1601.6	1741.9	2118	310	0
1602.7	1741.1	2119	310	1
1601	1742	2120	310	1
1600.8	1741.6	2121	310	1
1600.1	1742.8	2122	310	0
1597.4	1743.6	2123	310	0
1594.9	1745.7	2124	310	0
1592.5	1749	2125	310	0
1590.8	1751.5	2126	310	0
1589.3	1754.4	2127	310	0
1587.8	1756.2	2128	310	0
1586.4	1757.4	2129	310	0
1585	1759.1	2130	310	0
1584.1	1760.5	2131	310	0
1583.4	1761	2132	310	1
1584.2	1762	2133	310	1
1583.8	1760.5	2134	310	1
1585.4	1759.4	2135	310	0
1586.8	1757.7	2136	310	0
1587.9	1757.3	2137	310	0
1588.6	1755.8	2138	310	0
1589.2	1755.4	2139	310	0
1590.8	1754.1	2140	310	0
1592.3	1752.9	2141	310	0
1592.9	1751.9	2142	310	0
1593.4	1751.2	2143	310	0
1593.5	1750.2	2144	310	0
1594.8	1748.7	2145	310	0
1595.9	1747.8	2146	310	0
1597.2	1746.7	2147	310	1
1598	1745.7	2148	310	1
1599.1	1745	2149	310	1
1599.3	1743.9	2150	310	1
1596.6	1743.4	2151	310	1
1593.5	1744.2	2152	310	0
1590.3	1745.1	2153	310	0
1588.3	1746.9	2154	310	0
1586.5	1748	2155	310	1
1588.1	1748.9	2156	310	0
1590	1748.7	2157	310	0
1590.6	1747.9	2158	310	0
1591.8	1747.6	2159	310	0
1593.5	1746.9	2160	310	0
1594.5	1745.8	2161	310	0
1595.9	1744.9	2162	310	1
1595.7	1744.6	2163	310	0
1596	1743.4	2164	310	0
1596.4	1743.1	2165	310	1
1596.3	1742.4	2166	310	1
1596	1742.2	2167	310	0
1595.5	1741.8	2168	310	0
1595.5	1742.2	2169	310	0
1595.6	1741.1	2170	310	0
1596.1	1739.2	2171	310	0
1596.1	1737.3	2172	310	0
1596.9	1735.7	2173	310	0
1598.1	1735.1	2174	310	0
1600.5	1736.2	2175	310	0
1597.8	1735	2176	310	0
1595.9	1733.8	2177	310	0
1593.3	1732.7	2178	310	0
1591.1	1730.5	2179	310	0
1588.7	1728.6	2180	310	0
1586.8	1726.4	2181	310	1
1589.3	1728.6	2182	310	0
1593.1	1732.2	2183	310	0
1596.8	1735.2	2184	310	0
1600.2	1737.8	2185	310	0
1604	1740.8	2186	310	0
1606.6	1744.2	2187	310	0
1609.1	1747.3	2188	310	0
1612	1750.4	2189	310	0
1615.6	1753.9	2190	310	0
1618.1	1756.5	2191	310	1
1617.4	1755.2	2192	310	0
1616.5	1754	2193	310	0
1615.2	1753.2	2194	310	0
1612.1	1753.2	2195	310	0
1610.8	1754.2	2196	310	0
1608.7	1754.3	2197	310	0
1607	1754.5	2198	310	0
1605.2	1755.6	2199	310	0
1603	1756.4	2200	310	0
1601.1	1757.6	2201	310	0
1599.2	1758.8	2202	310	0
1597.8	1759.8	2203	310	0
1596.5	1761.9	2204	310	0
1594.7	1763.1	2205	310	0
1592.3	1765.3	2206	310	0
1590	1766.5	2207	310	0
1587.7	1767.6	2208	310	0
1585	1768.6	2209	310	0
1582.3	1770.3	2210	310	0
1580	1771.6	2211	310	0
1577.8	1771.4	2212	310	0
1576	1771	2213	310	0
1574.1	1771.2	2214	310	0
1572.1	1771.2	2215	310	0
1570.7	1772.6	2216	310	0
1569.3	1774.2	2217	310	1
1568.9	1775.8	2218	310	1
1571.3	1770.6	2219	310	0
1573.8	1765.6	2220	310	0
1576.4	1760.2	2221	310	0
1579.5	1754.5	2222	310	0
1581.2	1749.7	2223	310	0
1583.1	1743	2224	310	0
1585	1737.3	2225	310	0
1586.8	1732.8	2226	310	0
1588.7	1727.3	2227	310	0
1590	1721.8	2228	310	0
1591.1	1715.5	2229	310	0
1592.4	1709.6	2230	310	0
1592.5	1703.7	2231	310	0
1594.3	1698	2232	310	0
1596.1	1692.8	2233	310	0
1598	1686.8	2234	310	0
1600	1681.1	2235	310	0
1602.5	1675	2236	310	0
1604.8	1669.2	2237	310	0
1607.1	1663.3	2238	310	0
1609.9	1657	2239	310	0
1611.8	1651.2	2240	310	0
1614.1	1645.2	2241	310	0
1615.7	1640.3	2242	310	0
1617.5	1636.5	2243	310	1
1617.7	1636.7	2244	310	0
1619	1634	2245	310	0
1621.4	1628.9	2246	310	0
1624.2	1623.2	2247	310	0
1627.9	1618.4	2248	310	0
1630.9	1614.1	2249	310	0
1635.6	1610.1	2250	310	0
1639	1606	2251	310	0
1642.3	1602.8	2252	310	0
1644.6	1601.8	2253	310	1
1645	1602.4	2254	310	1
1645.5	1602.5	2255	310	1
1645.5	1602.8	2256	310	1
1645	1602.5	2257	310	0
1645.2	1602.9	2258	310	1
1645.7	1602.8	2259	310	1
1645.6	1603.1	2260	310	0
1649.2	1603.1	2261	310	0
1654.7	1603.1	2262	310	0
1660.3	1603.5	2263	310	0
1665.1	1604	2264	310	0
1670.8	1604	2265	310	0
1675.6	1603.6	2266	310	1
1673.6	1603.8	2267	310	0
1670.8	1603.7	2268	310	0
1667.7	1604	2269	310	0
1663.9	1604.6	2270	310	0
1660.9	1605.9	2271	310	0
1657.5	1606.8	2272	310	0
1654.5	1608	2273	310	0
1651	1609	2274	310	0
1648.2	1609.6	2275	310	0
1646.3	1610	2276	310	0
1643.5	1611	2277	310	0
1641.6	1611.7	2278	310	0
1639.6	1612.8	2279	310	0
1637.3	1613.6	2280	310	0
1634	1613.7	2281	310	1
1633.2	1614	2282	310	1
1636.9	1612.1	2283	310	0
1639.7	1609.5	2284	310	0
1642.9	1607.5	2285	310	0
1647.8	411.43	1790	270	0
1649.3	417.76	1791	270	0
1652.3	424.85	1792	270	0
1653.5	431	1793	270	0
1653.6	437.91	1794	270	0
1653.4	444.26	1795	270	0
1653.6	452.03	1796	270	0
1653.3	459.3	1797	270	0
1653.1	465.8	1798	270	0
1653.6	473.05	1799	270	0
1653.7	478.38	1800	270	0
1653.2	484.29	1801	270	0
1652.3	490.93	1802	270	0
1650.8	497.21	1803	270	0
1648.2	503.33	1804	270	0
1647.8	508.91	1805	270	0
1647.7	514.26	1806	270	0
1647.1	521.38	1807	270	0
1646.1	527.53	1808	270	0
1647.2	532.91	1809	270	0
1647	538.59	1810	270	0
1648.4	545.74	1811	270	0
1647.8	552.41	1812	270	0
1649	558.66	1813	270	0
1650	565.81	1814	270	0
1652	573.09	1815	270	0
1654.9	580.03	1816	270	0
1656.8	585.26	1817	270	0
1658.5	591.05	1818	270	0
1660.8	598.24	1819	270	0
1662.3	604.31	1820	270	0
1662.7	608.88	1821	270	0
1663.9	614.95	1822	270	0
1665.3	622	1823	270	0
1667	628.89	1824	270	0
1668.3	635.06	1825	270	0
1667	643.19	1826	270	0
1665.7	650.52	1827	270	0
1665	656.62	1828	270	0
1665.1	663.43	1829	270	0
1664.4	669.77	1830	270	0
1663.1	676.77	1831	270	0
1661.3	683.32	1832	270	0
1659.1	690.06	1833	270	0
1657.4	696.62	1834	270	0
1656.2	703	1835	270	0
1655.8	705.76	1836	270	1
1654.3	699.32	1837	270	0
1651.5	692.5	1838	270	0
1649.4	686.19	1839	270	0
1646.2	679.7	1840	270	0
1644.8	673.39	1841	270	0
1643.4	665.42	1842	270	0
1641.7	658.24	1843	270	0
1639.9	650.74	1844	270	0
1638.4	643.28	1845	270	0
1636.6	635.83	1846	270	0
1635	629	1847	270	0
1634.3	622	1848	270	0
1633.6	615.09	1849	270	0
1633.1	607.3	1850	270	0
1633.1	600	1851	270	0
1633.2	592.06	1852	270	0
1633.2	584.92	1853	270	0
1631.3	577.9	1854	270	0
1628.7	569.76	1855	270	0
1626.5	562.79	1856	270	0
1625.4	556.02	1857	270	0
1625.7	548.57	1858	270	0
1626.3	541.15	1859	270	0
1627.9	534.05	1860	270	0
1629.3	527.37	1861	270	0
1630.2	520	1862	270	0
1630.5	513	1863	270	0
1631.1	505.67	1864	270	0
1632.3	498.02	1865	270	0
1634.3	490.54	1866	270	0
1634.7	483.02	1867	270	0
1635.1	475.22	1868	270	0
1634	467.71	1869	270	0
1632	460.9	1870	270	0
1630.3	453.84	1871	270	0
1629.7	446.91	1872	270	0
1629.4	439.74	1873	270	0
1630.7	432.91	1874	270	0
1631.4	425.66	1875	270	0
1631.4	418.19	1876	270	0
1630.5	412	1877	270	0
1630.9	404.5	1878	270	0
1629	397.5	1879	270	0
1627.1	391.3	1880	270	0
1624.1	383.29	1881	270	0
1622.2	375.73	1882	270	0
1620.8	369.11	1883	270	0
1619.3	363.73	1884	270	0
1618.1	358	1885	270	0
1617.1	351.24	1886	270	0
1616.1	348.97	1887	270	1
1617.4	353.5	1888	270	0
1619.3	358.21	1889	270	0
1620.6	361.51	1890	270	0
1621.9	365.37	1891	270	0
1622.8	369.4	1892	270	0
1623.6	372.53	1893	270	0
1625.7	376.53	1894	270	0
1626.5	380.5	1895	270	0
1626.1	384.2	1896	270	0
1625.9	387.71	1897	270	0
1625.9	391.37	1898	270	0
1625.9	395.72	1899	270	0
1626.5	399.14	1900	270	0
1626.1	402.29	1901	270	0
1625.2	405.57	1902	270	0
1624.3	409.13	1903	270	0
1624.9	412.63	1904	270	0
1623.4	416.41	1905	270	0
1621.9	419.63	1906	270	0
1620.2	422.4	1907	270	1
1622	418.17	1908	270	0
1624.6	412.04	1909	270	0
1626.5	405.21	1910	270	0
1629.8	398.98	1911	270	0
1633.2	393.26	1912	270	0
1635.8	388.08	1913	270	0
1639.1	381.78	1914	270	0
1642.7	374.53	1915	270	0
1646.7	368.09	1916	270	0
1649.7	361.68	1917	270	0
1653.9	354.23	1918	270	0
1657.7	347.76	1919	270	0
1660	341	1920	270	0
1662.3	333.97	1921	270	0
1665	326.77	1922	270	0
1667.8	319.74	1923	270	0
1669.3	312.88	1924	270	0
1670.4	306.58	1925	270	0
1670.9	303.2	1926	270	1
1668.9	308.43	1927	270	0
1667.8	312.79	1928	270	0
1666.3	315.96	1929	270	0
1665.9	319.58	1930	270	0
1664.9	323.7	1931	270	0
1663.5	327	1932	270	0
1662.7	330.35	1933	270	0
1662.4	333.97	1934	270	0
1661.7	336.87	1935	270	0
1660.6	340.14	1936	270	0
1659.9	343.14	1937	270	0
1659.8	346.68	1938	270	0
1659.1	349.68	1939	270	0
1657	353.19	1940	270	0
1655	357	1941	270	0
1653.9	360.63	1942	270	0
1653.3	364.38	1943	270	0
1653.5	368.09	1944	270	0
1653.9	372.04	1945	270	1
1653.7	372.16	1946	270	1
1653.5	364.82	1947	270	1
1655.1	358.78	1948	270	0
1657	352.32	1949	270	0
1658.9	345.83	1950	270	0
1660	338.1	1951	270	0
1660.3	332	1952	270	0
1662.7	324.08	1953	270	0
1665	316.84	1954	270	0
1667.7	310.19	1955	270	0
1671.6	304.28	1956	270	0
1675.1	298.75	1957	270	0
1678.3	293.32	1958	270	0
1682.6	287.76	1959	270	0
1688.5	283.21	1960	270	0
1693.9	279.38	1961	270	1
1694	279.68	1962	270	1
1690.8	283.84	1963	270	0
1687.8	287.84	1964	270	0
1685	290.68	1965	270	0
1682	292.5	1966	270	0
1677.9	293.51	1967	270	0
